id,sentence,subject_entity,object_entity,label,worker1,worker2
135,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': 'ASF', 'start': 2420, 'end': 2422, 'type': 'COM'}","{'word': 'Apache Software Foundation', 'start': 2425, 'end': 2450, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
136,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': '아파치 소프트웨어 재단', 'start': 2407, 'end': 2418, 'type': 'COM'}","{'word': 'Apache Software Foundation', 'start': 2425, 'end': 2450, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
137,"오라클(구 썬 마이크로시스템즈)에서 제공하는 자바 가상 머신 말고도 각 운영 체제 개발사가 제공하는 자바 가상 머신 및 오픈소스로 개발된 구형 버전의 온전한 자바 VM도 있으며, GNU의 GCJ나 아파치 소프트웨어 재단(ASF: Apache Software Foundation)의 하모니(Harmony)와 같은 아직은 완전하지 않지만 지속적인 오픈 소스 자바 가상 머신도 존재한다.","{'word': '하모니', 'start': 2454, 'end': 2456, 'type': 'COM'}","{'word': 'Harmony', 'start': 2458, 'end': 2464, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
138,"자바 바이트코드는 주로 자바7로 작성된 소스 코드를 컴파일하여 생성하며 현재 자바 가상 머신의 구조는 자바 언어의 구조를 거의 일대일로 반영하고 있다. 하지만 스칼라 같은 다른 컴파일 언어도 자바 바이트코드를 생성할 수 있으며, 자바로 작성된 자바스크립트 엔진인 라이노() 같은 경우는 옵션에 따라 자바 가상 머신 위에서 인터프리터를 실행하기도 하고 자바 바이트코드를 동적으로 생성하기도 한다.","{'word': '자바7', 'start': 798, 'end': 800, 'type': 'COM'}","{'word': '소스 코드', 'start': 807, 'end': 811, 'type': 'COM'}",com:made_of,no_relation,no_relation
139,"자바 바이트코드는 주로 자바7로 작성된 소스 코드를 컴파일하여 생성하며 현재 자바 가상 머신의 구조는 자바 언어의 구조를 거의 일대일로 반영하고 있다. 하지만 스칼라 같은 다른 컴파일 언어도 자바 바이트코드를 생성할 수 있으며, 자바로 작성된 자바스크립트 엔진인 라이노() 같은 경우는 옵션에 따라 자바 가상 머신 위에서 인터프리터를 실행하기도 하고 자바 바이트코드를 동적으로 생성하기도 한다.","{'word': '스칼라', 'start': 874, 'end': 876, 'type': 'COM'}","{'word': '자바 바이트코드', 'start': 892, 'end': 899, 'type': 'COM'}",com:made_of,no_relation,no_relation
140,"자바 바이트코드는 주로 자바7로 작성된 소스 코드를 컴파일하여 생성하며 현재 자바 가상 머신의 구조는 자바 언어의 구조를 거의 일대일로 반영하고 있다. 하지만 스칼라 같은 다른 컴파일 언어도 자바 바이트코드를 생성할 수 있으며, 자바로 작성된 자바스크립트 엔진인 라이노() 같은 경우는 옵션에 따라 자바 가상 머신 위에서 인터프리터를 실행하기도 하고 자바 바이트코드를 동적으로 생성하기도 한다.","{'word': '자바', 'start': 913, 'end': 914, 'type': 'COM'}","{'word': '라이노', 'start': 932, 'end': 934, 'type': 'COM'}",com:made_of,no_relation,no_relation
141,"자바 가상 머신(, JVM)은 자바 바이트코드를 실행할 수 있는 주체이다.","{'word': '자바 가상 머신', 'start': 0, 'end': 7, 'type': 'COM'}","{'word': '자바 바이트코드', 'start': 17, 'end': 24, 'type': 'COM'}",no_relation,com:sub_concept,com:sub_concept
142,일반적으로 인터프리터나 JIT 컴파일 방식으로 다른 컴퓨터 위에서 바이트코드를 실행할 수 있도록 구현되나 jop 자바 프로세서처럼 하드웨어와 소프트웨어를 혼합해 구현하는 경우도 있다. (이론적으로는 100% 하드웨어 구현도 가능하나 비효율적이다) 자바 바이트코드는 플랫폼에 독립적이며 모든 자바 가상 머신은 자바 가상 머신 규격에 정의된 대로 자바 바이트코드를 실행한다.,"{'word': '자바 바이트코드', 'start': 180, 'end': 187, 'type': 'COM'}","{'word': '플랫폼', 'start': 190, 'end': 192, 'type': 'COM'}",no_relation,no_relation,no_relation
143,따라서 표준 자바 API까지 동일한 동작을 하도록 구현한 상태에서는 이론적으로 모든 자바 프로그램은 CPU나 운영 체제의 종류와 무관하게 동일하게 동작할 것을 보장한다.,"{'word': '운영 체제', 'start': 311, 'end': 315, 'type': 'COM'}","{'word': '표준 자바 API', 'start': 254, 'end': 262, 'type': 'COM'}",no_relation,no_relation,no_relation
144,자바 가상 머신은 이 두 가상 머신처럼 스택 기반이어서 대다수의 명령어가 스택 선두에서 피연산자를 택하고 결과는 다시 스택에 넣는다.,"{'word': '명령어', 'start': 451, 'end': 453, 'type': 'COM'}","{'word': '스택', 'start': 437, 'end': 438, 'type': 'COM'}",no_relation,no_relation,no_relation
145,"자바 바이트코드는 주로 자바7로 작성된 소스 코드를 컴파일하여 생성하며 현재 자바 가상 머신의 구조는 자바 언어의 구조를 거의 일대일로 반영하고 있다. 하지만 스칼라 같은 다른 컴파일 언어도 자바 바이트코드를 생성할 수 있으며, 자바로 작성된 자바스크립트 엔진인 라이노() 같은 경우는 옵션에 따라 자바 가상 머신 위에서 인터프리터를 실행하기도 하고 자바 바이트코드를 동적으로 생성하기도 한다.","{'word': '자바 가상 머신', 'start': 952, 'end': 959, 'type': 'COM'}","{'word': '인터프리터', 'start': 965, 'end': 969, 'type': 'COM'}",no_relation,no_relation,no_relation
146,이러한 다양한 언어 구현이 가능한 것은 다음 특성 때문이라고 할 수 있다.,"{'word': '언어', 'start': 1109, 'end': 1110, 'type': 'COM'}","{'word': '특성', 'start': 1126, 'end': 1127, 'type': 'COM'}",no_relation,no_relation,no_relation
147,"2016년 5월 기준으로, 자바폴리는 사용자들이 미수정 자바 라이브러리들을 가져와서 자바스크립트로부터 직접 이들을 호출할 수 있게 하고 있다.","{'word': '자바스크립트', 'start': 1209, 'end': 1214, 'type': 'COM'}","{'word': '자바 라이브러리', 'start': 1193, 'end': 1200, 'type': 'COM'}",no_relation,no_relation,no_relation
148,"자바 가상 머신 규격에 추가로 현재 자바 ME의 ()에서 하나 부분 집합, 자바 카드의 클래식 에디션(), 커넥티드 에디션() 각기 하나 씩 부분 집합을 명시하고 있다.","{'word': '자바 카드', 'start': 1657, 'end': 1661, 'type': 'COM'}","{'word': '자바 ME', 'start': 1635, 'end': 1639, 'type': 'COM'}",no_relation,com:similar_technology,com:similar_technology
149,"단, 규격이 동일하다고 해서 모두 같은 구현을 사용하지는 않는다.","{'word': '규격', 'start': 1713, 'end': 1714, 'type': 'COM'}","{'word': '구현', 'start': 1732, 'end': 1733, 'type': 'COM'}",no_relation,no_relation,no_relation
150,"일례로 자바 SE와 자바 EE, 자바 ME의 ()는 동일한 규격을 사용하고 있으나 함께 정의된 표준 API에서 차이가 있고 사용 환경 자체의 특성에 맞게 만들어진 별도의 구현이 존재한다.","{'word': '자바 EE', 'start': 1758, 'end': 1762, 'type': 'COM'}","{'word': '자바 SE', 'start': 1751, 'end': 1755, 'type': 'COM'}",no_relation,com:similar_technology,com:similar_technology
151,"일례로 자바 SE와 자바 EE, 자바 ME의 ()는 동일한 규격을 사용하고 있으나 함께 정의된 표준 API에서 차이가 있고 사용 환경 자체의 특성에 맞게 만들어진 별도의 구현이 존재한다.","{'word': '사용 환경', 'start': 1816, 'end': 1820, 'type': 'COM'}","{'word': '표준 API', 'start': 1800, 'end': 1805, 'type': 'COM'}",no_relation,no_relation,no_relation
152,또 자바 ME CDC를 위해서도 적은 메모리와 낮은 CPU 사양에 맞춰진 ()이라고 하는 별도 구현을 제공한다.,"{'word': '메모리', 'start': 1972, 'end': 1974, 'type': 'COM'}","{'word': 'CPU', 'start': 1980, 'end': 1982, 'type': 'COM'}",no_relation,no_relation,no_relation
153,사용자는 자바 바이트코드로 컴파일된 자바 프로그램을 실행시키기 위해서 이 자바 가상 머신을 이용하면 된다.,"{'word': '자바 바이트코드', 'start': 2242, 'end': 2249, 'type': 'COM'}","{'word': '자바 가상 머신', 'start': 2278, 'end': 2285, 'type': 'COM'}",no_relation,no_relation,no_relation
154,"2016년 5월 기준으로, 자바폴리는 사용자들이 미수정 자바 라이브러리들을 가져와서 자바스크립트로부터 직접 이들을 호출할 수 있게 하고 있다.","{'word': '자바폴리', 'start': 1177, 'end': 1180, 'type': 'COM'}","{'word': '2016년 5월', 'start': 1162, 'end': 1169, 'type': 'DAT'}",no_relation,no_relation,no_relation
155,일반적으로 인터프리터나 JIT 컴파일 방식으로 다른 컴퓨터 위에서 바이트코드를 실행할 수 있도록 구현되나 jop 자바 프로세서처럼 하드웨어와 소프트웨어를 혼합해 구현하는 경우도 있다. (이론적으로는 100% 하드웨어 구현도 가능하나 비효율적이다) 자바 바이트코드는 플랫폼에 독립적이며 모든 자바 가상 머신은 자바 가상 머신 규격에 정의된 대로 자바 바이트코드를 실행한다.,"{'word': '인터프리터', 'start': 48, 'end': 52, 'type': 'COM'}","{'word': 'JIT 컴파일', 'start': 55, 'end': 61, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
156,자바 가상 머신은 설계자인 제임스 고슬링()에 따르면 UCSD 파스칼의 p-코드()와 스몰토크 VM에 영향을 받았다고 한다.,"{'word': 'p-코드', 'start': 385, 'end': 388, 'type': 'COM'}","{'word': '스몰토크 VM', 'start': 393, 'end': 399, 'type': 'COM'}",com:similar_tech,no_relation,no_relation
157,"스택 상의 피연산자 타입을 구분하고 명령어에 스택 상의 피연산자 타입을 기술하는 면에서는 p-코드와 유사하며 실제 구조에는 차이가 있지만 가비지 컬렉션을 사용하고 객체와 메서드 호출 개념이 있다는 점에서는 스몰토크 가상 머신과 영향을 받았다고 볼 수 있다. 하지만 p-코드가 타입 안전성을 담보하지 못해 메모리 내용을 망가뜨릴 수 있다는 점, 그리고 스몰토크 가상 머신이 동적 타입을 사용하는 스몰토크 언어 자체와 마찬가지로 타입 구분을 하지 않는다는 점에서는 자바 가상 머신과 다르다.","{'word': '스몰토크 가상 머신', 'start': 605, 'end': 614, 'type': 'COM'}","{'word': '자바 가상 머신', 'start': 748, 'end': 755, 'type': 'COM'}",com:similar_tech,no_relation,no_relation
158,"스택 상의 피연산자 타입을 구분하고 명령어에 스택 상의 피연산자 타입을 기술하는 면에서는 p-코드와 유사하며 실제 구조에는 차이가 있지만 가비지 컬렉션을 사용하고 객체와 메서드 호출 개념이 있다는 점에서는 스몰토크 가상 머신과 영향을 받았다고 볼 수 있다. 하지만 p-코드가 타입 안전성을 담보하지 못해 메모리 내용을 망가뜨릴 수 있다는 점, 그리고 스몰토크 가상 머신이 동적 타입을 사용하는 스몰토크 언어 자체와 마찬가지로 타입 구분을 하지 않는다는 점에서는 자바 가상 머신과 다르다.","{'word': 'p-코드', 'start': 638, 'end': 641, 'type': 'COM'}","{'word': '스몰토크 가상 머신', 'start': 686, 'end': 695, 'type': 'COM'}",com:similar_tech,no_relation,no_relation
159,"스택 상의 피연산자 타입을 구분하고 명령어에 스택 상의 피연산자 타입을 기술하는 면에서는 p-코드와 유사하며 실제 구조에는 차이가 있지만 가비지 컬렉션을 사용하고 객체와 메서드 호출 개념이 있다는 점에서는 스몰토크 가상 머신과 영향을 받았다고 볼 수 있다. 하지만 p-코드가 타입 안전성을 담보하지 못해 메모리 내용을 망가뜨릴 수 있다는 점, 그리고 스몰토크 가상 머신이 동적 타입을 사용하는 스몰토크 언어 자체와 마찬가지로 타입 구분을 하지 않는다는 점에서는 자바 가상 머신과 다르다.","{'word': 'p-코드', 'start': 638, 'end': 641, 'type': 'COM'}","{'word': '자바 가상 머신', 'start': 748, 'end': 755, 'type': 'COM'}",com:similar_tech,no_relation,no_relation
160,"주요 JVM 바이트코드 대 자바스크립트 컴파일러로는 TeaVM, Dragome Web SDK에 포함된 컴파일러, Bck2Brwsr, j2js-compiler가 있다.","{'word': 'TeaVM', 'start': 1438, 'end': 1442, 'type': 'COM'}","{'word': 'j2js-compiler', 'start': 1483, 'end': 1495, 'type': 'COM'}",com:similar_tech,com:sub_concept,com:sub_concept
161,"주요 JVM 바이트코드 대 자바스크립트 컴파일러로는 TeaVM, Dragome Web SDK에 포함된 컴파일러, Bck2Brwsr, j2js-compiler가 있다.","{'word': 'TeaVM', 'start': 1438, 'end': 1442, 'type': 'COM'}","{'word': 'Bck2Brwsr', 'start': 1472, 'end': 1480, 'type': 'COM'}",com:similar_tech,com:sub_concept,com:sub_concept
162,"주요 JVM 바이트코드 대 자바스크립트 컴파일러로는 TeaVM, Dragome Web SDK에 포함된 컴파일러, Bck2Brwsr, j2js-compiler가 있다.","{'word': 'Bck2Brwsr', 'start': 1472, 'end': 1480, 'type': 'COM'}","{'word': 'TeaVM', 'start': 1438, 'end': 1442, 'type': 'COM'}",com:similar_tech,no_relation,no_relation
163,"주요 JVM 바이트코드 대 자바스크립트 컴파일러로는 TeaVM, Dragome Web SDK에 포함된 컴파일러, Bck2Brwsr, j2js-compiler가 있다.","{'word': 'Bck2Brwsr', 'start': 1472, 'end': 1480, 'type': 'COM'}","{'word': 'j2js-compiler', 'start': 1483, 'end': 1495, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
164,"주요 JVM 바이트코드 대 자바스크립트 컴파일러로는 TeaVM, Dragome Web SDK에 포함된 컴파일러, Bck2Brwsr, j2js-compiler가 있다.","{'word': 'j2js-compiler', 'start': 1483, 'end': 1495, 'type': 'COM'}","{'word': 'Bck2Brwsr', 'start': 1472, 'end': 1480, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
165,"주요 JVM 바이트코드 대 자바스크립트 컴파일러로는 TeaVM, Dragome Web SDK에 포함된 컴파일러, Bck2Brwsr, j2js-compiler가 있다.","{'word': 'j2js-compiler', 'start': 1483, 'end': 1495, 'type': 'COM'}","{'word': 'TeaVM', 'start': 1438, 'end': 1442, 'type': 'COM'}",com:similar_tech,no_relation,no_relation
166,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '마이크로소프트 윈도우', 'start': 2036, 'end': 2046, 'type': 'COM'}","{'word': '리눅스', 'start': 2059, 'end': 2061, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
167,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '마이크로소프트 윈도우', 'start': 2036, 'end': 2046, 'type': 'COM'}","{'word': '유닉스', 'start': 2064, 'end': 2066, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
168,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '마이크로소프트 윈도우', 'start': 2036, 'end': 2046, 'type': 'COM'}","{'word': 'OS X', 'start': 2069, 'end': 2072, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
169,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '리눅스', 'start': 2059, 'end': 2061, 'type': 'COM'}","{'word': '마이크로소프트 윈도우', 'start': 2036, 'end': 2046, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
170,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '리눅스', 'start': 2059, 'end': 2061, 'type': 'COM'}","{'word': '유닉스', 'start': 2064, 'end': 2066, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
171,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '리눅스', 'start': 2059, 'end': 2061, 'type': 'COM'}","{'word': 'OS X', 'start': 2069, 'end': 2072, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
172,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '유닉스', 'start': 2064, 'end': 2066, 'type': 'COM'}","{'word': '리눅스', 'start': 2059, 'end': 2061, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
173,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '유닉스', 'start': 2064, 'end': 2066, 'type': 'COM'}","{'word': '마이크로소프트 윈도우', 'start': 2036, 'end': 2046, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
174,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '유닉스', 'start': 2064, 'end': 2066, 'type': 'COM'}","{'word': 'OS X', 'start': 2069, 'end': 2072, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
175,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': 'OS X', 'start': 2069, 'end': 2072, 'type': 'COM'}","{'word': '유닉스', 'start': 2064, 'end': 2066, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
176,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': 'OS X', 'start': 2069, 'end': 2072, 'type': 'COM'}","{'word': '리눅스', 'start': 2059, 'end': 2061, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
177,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': 'OS X', 'start': 2069, 'end': 2072, 'type': 'COM'}","{'word': '마이크로소프트 윈도우', 'start': 2036, 'end': 2046, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
178,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '인터넷 익스플로러', 'start': 2092, 'end': 2100, 'type': 'COM'}","{'word': '넷스케이프', 'start': 2103, 'end': 2107, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
179,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '넷스케이프', 'start': 2103, 'end': 2107, 'type': 'COM'}","{'word': '인터넷 익스플로러', 'start': 2092, 'end': 2100, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
180,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '휴대전화', 'start': 2150, 'end': 2153, 'type': 'COM'}","{'word': '가전기기', 'start': 2156, 'end': 2159, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
181,"JVM은 자바 플랫폼의 주요한 부분이며 마이크로소프트 윈도우(95/98/NT), 리눅스, 유닉스, OS X 등 대부분의 운영 체제는 물론, 인터넷 익스플로러와 넷스케이프 등과 같은 웹 브라우저 등 여러가지 플랫폼에 설치되어 사용될 수 있으며, 휴대전화나 가전기기에도 설치할 수 있다.","{'word': '가전기기', 'start': 2156, 'end': 2159, 'type': 'COM'}","{'word': '휴대전화', 'start': 2150, 'end': 2153, 'type': 'COM'}",com:similar_tech,com:similar_technology,com:similar_technology
182,1930년대 알론조 처치가 수학기초론을 연구하는 과정에서 람다 대수의 형식을 제안하였다.,"{'word': '알론조 처치', 'start': 414, 'end': 419, 'type': 'PER'}","{'word': '람다 대수', 'start': 439, 'end': 443, 'type': 'COM'}",per:production,per:production,per:production
183,"최초의 람다 대수 체계는 논리적인 오류가 있음이 증명되었으나, 처치가 1936년에 그 속에서 계산과 관련된 부분만 따로 빼내어 후에 유형 없는 람다 대수라고 불리게 된 체계를 발표하였다.","{'word': '처치', 'start': 492, 'end': 493, 'type': 'PER'}","{'word': '유형 없는 람다 대수', 'start': 531, 'end': 541, 'type': 'COM'}",per:production,per:production,per:production
184,람다 대수는 수학자 알론조 처치에 의해 수학기초론 연구의 일환으로 1930년대 소개됐다.,"{'word': '알론조 처치', 'start': 779, 'end': 784, 'type': 'PER'}","{'word': '람다 대수', 'start': 768, 'end': 772, 'type': 'COM'}",per:production,per:production,per:production
185,최초의 시스템은 스티븐 클레이니와 존 버클리 로서가 클리네-로저 역설을 제창하면서 1935년 논리적 모순을 보이기 위해 도입됐다.,"{'word': '스티븐 클레이니와 존 버클리 로서', 'start': 827, 'end': 844, 'type': 'PER'}","{'word': '클리네-로저 역설', 'start': 847, 'end': 855, 'type': 'COM'}",per:production,per:production,per:production
186,그 후인 1936년 처치는 독립적으로 현재에는 유형 없는 람다 대수라고 불리는 계산에 관련한 부분을 출판했다.,"{'word': '처치', 'start': 902, 'end': 903, 'type': 'PER'}","{'word': '유형 없는 람다 대수', 'start': 917, 'end': 927, 'type': 'COM'}",per:production,per:production,per:production
187,람다 대수는 수학자 알론조 처치에 의해 수학기초론 연구의 일환으로 1930년대 소개됐다.,"{'word': '알론조 처치', 'start': 779, 'end': 784, 'type': 'PER'}","{'word': '수학자', 'start': 775, 'end': 777, 'type': 'POH'}",per:title,per:title,per:title
188,최초의 시스템은 스티븐 클레이니와 존 버클리 로서가 클리네-로저 역설을 제창하면서 1935년 논리적 모순을 보이기 위해 도입됐다.,"{'word': '스티븐 클레이니', 'start': 827, 'end': 834, 'type': 'PER'}","{'word': '존 버클리 로서', 'start': 837, 'end': 844, 'type': 'PER'}",no_relation,no_relation,no_relation
189,"감사하게도 리처드 몬터규와 언어학자들이 λ-대수를 자연어 (natural language)의 의미론에 적용함으로써, λ-대수는 언어학과컴퓨터 과학 양쪽 분야에서 인정받는 위치를 차지했다.","{'word': '리처드 몬터규', 'start': 1101, 'end': 1107, 'type': 'PER'}","{'word': '언어학자들', 'start': 1110, 'end': 1114, 'type': 'PER'}",no_relation,no_relation,no_relation
190,1930년대 알론조 처치가 수학기초론을 연구하는 과정에서 람다 대수의 형식을 제안하였다.,"{'word': '람다 대수', 'start': 439, 'end': 443, 'type': 'COM'}","{'word': '1930년대', 'start': 407, 'end': 412, 'type': 'DAT'}",com:date_of_prod,com:date_of_produced,com:date_of_produced
191,"최초의 람다 대수 체계는 논리적인 오류가 있음이 증명되었으나, 처치가 1936년에 그 속에서 계산과 관련된 부분만 따로 빼내어 후에 유형 없는 람다 대수라고 불리게 된 체계를 발표하였다.","{'word': '유형 없는 람다 대수', 'start': 531, 'end': 541, 'type': 'COM'}","{'word': '1936년', 'start': 496, 'end': 500, 'type': 'DAT'}",com:date_of_prod,com:date_of_produced,com:date_of_produced
192,또한 1940년에는 더 약한 형태이지만 논리적 모순이 없는 단순 유형 람다 대수를 도입하였다.,"{'word': '단순 유형 람다 대수', 'start': 595, 'end': 605, 'type': 'COM'}","{'word': '1940년', 'start': 565, 'end': 569, 'type': 'DAT'}",com:date_of_prod,com:date_of_produced,com:date_of_produced
193,최초의 시스템은 스티븐 클레이니와 존 버클리 로서가 클리네-로저 역설을 제창하면서 1935년 논리적 모순을 보이기 위해 도입됐다.,"{'word': '최초의 시스템', 'start': 818, 'end': 824, 'type': 'COM'}","{'word': '1935년', 'start': 864, 'end': 868, 'type': 'DAT'}",com:date_of_prod,com:date_of_produced,com:date_of_produced
194,그 후인 1936년 처치는 독립적으로 현재에는 유형 없는 람다 대수라고 불리는 계산에 관련한 부분을 출판했다.,"{'word': '유형 없는 람다 대수', 'start': 917, 'end': 927, 'type': 'COM'}","{'word': '1936년', 'start': 896, 'end': 900, 'type': 'DAT'}",com:date_of_prod,com:date_of_produced,com:date_of_produced
195,"1940년, 그는 또한 계산적으로는 떨어지지만 논리적으로 무결한 시스템을 공개했다.","{'word': '논리적으로 무결한 시스템', 'start': 979, 'end': 991, 'type': 'COM'}","{'word': '1940년', 'start': 953, 'end': 957, 'type': 'DAT'}",com:date_of_prod,com:date_of_produced,com:date_of_produced
