id,sentence,subject_entity,object_entity,label
165,"즉, 모든 인스턴스나 메서드는 반드시 특정 클래스의 멤버로 소속되어야 한다.","{'word': '클래스', 'start': 3205, 'end': 3207, 'type': 'COM'}","{'word': '인스턴스', 'start': 3187, 'end': 3190, 'type': 'COM'}",com:sub_concept
166,"즉, 모든 인스턴스나 메서드는 반드시 특정 클래스의 멤버로 소속되어야 한다.","{'word': '클래스', 'start': 3205, 'end': 3207, 'type': 'COM'}","{'word': '메서드', 'start': 3193, 'end': 3195, 'type': 'COM'}",com:sub_concept
167,확장 메서드는 정적 클래스의 멤버로 있어야 하며 이 때에도 대상 클래스의 private 멤버에는 접근 할 수 없다.,"{'word': '정적 클래스', 'start': 3268, 'end': 3273, 'type': 'COM'}","{'word': '확장 메서드', 'start': 3260, 'end': 3265, 'type': 'COM'}",com:sub_concept
168,"C#( 또는 C 샵)는 마이크로소프트에서 개발한 객체 지향 프로그래밍 언어로, 닷넷 프레임워크의 한 부분으로 만들어졌으며 나중에 ECMA (ECMA-334)와 ISO (ISO/IEC/23270)의 표준으로 자리잡았다.","{'word': 'C#', 'start': 0, 'end': 1, 'type': 'COM'}","{'word': 'C 샵', 'start': 7, 'end': 9, 'type': 'COM'}",com:alter_names
169,2000년 7월 PDC에서 닷넷 프로젝트가 발표될 때 즈음 Cool의 이름은 C#으로 정해졌고 클래스 라이브러리와 ASP.NET 런타임은 C#으로 옮겨갔다.,"{'word': 'Cool', 'start': 1497, 'end': 1500, 'type': 'COM'}","{'word': 'C#', 'start': 1507, 'end': 1508, 'type': 'COM'}",com:alter_names
170,C#은 ISO 소위원회 JTC 1/SC 22에 ISO/IEC 23270:2003으로 제출되었으나 철회 후 ISO/IEC 23270:2006으로 등록되었다.,"{'word': 'C#', 'start': 1552, 'end': 1553, 'type': 'COM'}","{'word': 'ISO/IEC 23270:2006', 'start': 1611, 'end': 1628, 'type': 'COM'}",com:alter_names
171,C++ 언어와 비교할 때 C#은 다음과 같은 점에서 단순화되거나 확장되었다.,"{'word': 'C#', 'start': 1990, 'end': 1991, 'type': 'COM'}","{'word': 'C++', 'start': 1976, 'end': 1978, 'type': 'COM'}",com:prior_tech
172,마이크로소프트는 언어의 최종 이름을 Cool로 유지할지도 고려해봤지만 상표 문제로 인해 이뤄지지 않았다.,"{'word': '마이크로소프트', 'start': 1405, 'end': 1411, 'type': 'ORG'}","{'word': '상표', 'start': 1444, 'end': 1445, 'type': 'POH'}",no_relation
173,"그러나 광고나 패키지 포장 등 가능한 경우, 마이크로소프트에서는 의도한 대로 올림표를 사용한다.","{'word': '마이크로소프트', 'start': 1907, 'end': 1913, 'type': 'ORG'}","{'word': '올림표', 'start': 1925, 'end': 1927, 'type': 'POH'}",no_relation
174,"마찬가지로 올림표는 네 개의 ""+"" 기호와 비슷하므로 C++를 한번 더 증가시켰다는 뜻도 지닌다.","{'word': 'C++', 'start': 1759, 'end': 1761, 'type': 'COM'}","{'word': '올림표', 'start': 1735, 'end': 1737, 'type': 'POH'}",no_relation
175,"또한 C/C++에는 없던 #region, #endregion 지시자가 새로 추가되었다.","{'word': 'C/C++', 'start': 2981, 'end': 2985, 'type': 'COM'}","{'word': '지시자', 'start': 3012, 'end': 3014, 'type': 'POH'}",no_relation
176,이것은 Java 와 다르고 C 와 C++ 처럼 (string[] args) 가 붙지 않으며 보통 빈칸이다.,"{'word': 'Java', 'start': 395, 'end': 398, 'type': 'COM'}","{'word': 'C++', 'start': 410, 'end': 412, 'type': 'COM'}",no_relation
177,"C#은 닷넷 프로그램이 동작하는 닷넷 플랫폼을 가장 직접적으로 반영하고, 또한 닷넷 플랫폼에 강하게 의존하는 프로그래밍 언어이다.","{'word': 'C#', 'start': 859, 'end': 860, 'type': 'COM'}","{'word': '플랫폼', 'start': 906, 'end': 908, 'type': 'COM'}",no_relation
178,C#은 그 문법적인 특성이 자바와 상당히 유사하며 C#을 통하여 다룰 수 있는 닷넷 플랫폼의 기술들조차도 자바를 염두에 둔 것이 많아서 자바와 가장 많이 비교되고 있다. 하지만 C#은 자바와 달리 불안전 코드(unsafe code)와 같은 기술을 통하여 플랫폼 간 상호 운용성에 상당히 많은 노력을 기울이고 있다.,"{'word': '닷넷 플랫폼', 'start': 976, 'end': 981, 'type': 'COM'}","{'word': '자바', 'start': 947, 'end': 948, 'type': 'COM'}",no_relation
179,C#은 그 문법적인 특성이 자바와 상당히 유사하며 C#을 통하여 다룰 수 있는 닷넷 플랫폼의 기술들조차도 자바를 염두에 둔 것이 많아서 자바와 가장 많이 비교되고 있다. 하지만 C#은 자바와 달리 불안전 코드(unsafe code)와 같은 기술을 통하여 플랫폼 간 상호 운용성에 상당히 많은 노력을 기울이고 있다.,"{'word': '자바', 'start': 1035, 'end': 1036, 'type': 'COM'}","{'word': '불안전 코드', 'start': 1042, 'end': 1047, 'type': 'COM'}",no_relation
180,"C#의 기본 자료형은 닷넷의 객체 모델을 따르고 있고, 런타임 차원에서 쓰레기 수집(garbage collection)이 되며 또한 클래스, 인터페이스, 위임, 예외와 같이 객체 지향 언어로서 가져야 할 모든 요소들이 포함되어 있다.","{'word': '닷넷', 'start': 1120, 'end': 1121, 'type': 'COM'}","{'word': '클래스', 'start': 1182, 'end': 1184, 'type': 'COM'}",no_relation
181,닷넷 프레임워크를 개발하던 시절 클래스 라이브러리는 SMC(Simple Managed C)라 불리는 관리 코드(managed code)를 사용했었다.,"{'word': '프레임워크', 'start': 1242, 'end': 1246, 'type': 'COM'}","{'word': '라이브러리', 'start': 1261, 'end': 1265, 'type': 'COM'}",no_relation
182,C++에서 포인터는 특정한 형식의 인스턴스 또는 주소값을 가리키기 위한 목적으로 할당되는 주소값을 기억하기 위한 변수로 취급되지만,"{'word': '포인터', 'start': 2072, 'end': 2074, 'type': 'COM'}","{'word': '인스턴스', 'start': 2085, 'end': 2088, 'type': 'COM'}",no_relation
183,그래서 C++의 포인터와 같은 쓰임새를 C#으로 이식할 수 없는 경우가 상당히 많다.,"{'word': 'C++', 'start': 2192, 'end': 2194, 'type': 'COM'}","{'word': 'C#', 'start': 2210, 'end': 2211, 'type': 'COM'}",no_relation
184,C#에서 리플렉션으로 확장하여 사용하는 것이 가능하다. 리플렉션은 자바 언어의 리플렉션과 같은 개념이다.,"{'word': 'C#', 'start': 2792, 'end': 2793, 'type': 'COM'}","{'word': '자바', 'start': 2829, 'end': 2830, 'type': 'COM'}",no_relation
185,C/C++에서 매크로 상수나 매크로 함수 등을 위해 사용되던 #define이 C#에서는 매우 제한적인 용도로 사용된다.,"{'word': 'C#', 'start': 2954, 'end': 2955, 'type': 'COM'}","{'word': '매크로 함수', 'start': 2927, 'end': 2932, 'type': 'COM'}",no_relation
186,C++와 자바의 문법과 비슷한 문법을 가지고 있다.,"{'word': 'C++', 'start': 122, 'end': 124, 'type': 'COM'}","{'word': '자바', 'start': 127, 'end': 128, 'type': 'COM'}",com:similar_tech
187,"C#의 기본 문법은 C, C++, 자바 등 C 스타일 언어와 유사하다.","{'word': 'C#', 'start': 1936, 'end': 1937, 'type': 'COM'}","{'word': 'C 스타일 언어', 'start': 1960, 'end': 1967, 'type': 'COM'}",com:similar_tech
188,애플리케이션 프레임워크(application Framework)는 소프트웨어 개발자가 응용 소프트웨어의 표준 구조를 구현하기 위해 사용하는 소프트웨어 프레임워크로 구성된다.,"{'word': '애플리케이션 프레임워크', 'start': 0, 'end': 11, 'type': 'COM'}","{'word': '소프트웨어 프레임워크', 'start': 78, 'end': 88, 'type': 'COM'}",com:made_of
189,애플리케이션 프레임워크(application Framework)는 소프트웨어 개발자가 응용 소프트웨어의 표준 구조를 구현하기 위해 사용하는 소프트웨어 프레임워크로 구성된다.,"{'word': '소프트웨어 개발자', 'start': 37, 'end': 45, 'type': 'PER'}","{'word': '프레임워크', 'start': 84, 'end': 88, 'type': 'COM'}",no_relation
190,재사용할 수 있는 수많은 코드를 프레임워크로 통합함으로써 개발자가 새로운 애플리케이션을 위한 표준 코드를 다시 작성하지 않아도 같이 사용된다.,"{'word': '개발자', 'start': 209, 'end': 211, 'type': 'PER'}","{'word': '프레임워크', 'start': 195, 'end': 199, 'type': 'COM'}",no_relation
191,그 까닭은 GUI 응용 프로그램의 기본 구조의 표준화를 촉진하는 경향이 있기 때문이다.,"{'word': 'GUI', 'start': 309, 'end': 311, 'type': 'COM'}","{'word': '표준화', 'start': 329, 'end': 331, 'type': 'POH'}",no_relation
192,"즉, 프로그래밍에서 특정 운영 체제를 위한 응용 프로그램 표준 구조를 구현하는 클래스와 라이브러리 모임이다. 간단하게 프레임워크라고도 부른다.","{'word': '프로그래밍', 'start': 100, 'end': 104, 'type': 'COM'}","{'word': '프레임워크', 'start': 163, 'end': 167, 'type': 'COM'}",no_relation
193,응용 프로그램의 기본 코드 구조가 명백하므로 표준 프레임워크를 사용하면 자동으로 GUI 툴을 만드게 된다. 프레임워크의 구현은 객체 지향 프로그래밍 기법이 사용되고 있는 응용 프로그램 고유의 클래스가 프레임워크의 기존 클래스를 상속할 수 있다.,"{'word': 'GUI', 'start': 397, 'end': 399, 'type': 'COM'}","{'word': '클래스', 'start': 474, 'end': 476, 'type': 'COM'}",no_relation
194,"절차적 프로그래밍(節次的 프로그래밍, )은 절차지향 프로그래밍 혹은 절차지향적 프로그래밍이라고도 불리는 프로그래밍 패러다임의 일종으로서, 때때로 명령형 프로그래밍과 동의어로 쓰이기도 하지만, 프로시저 호출의 개념을 바탕으로 하고 있는 프로그래밍 패러다임을 의미하기도 한다.","{'word': '프로그래밍 패러다임', 'start': 58, 'end': 67, 'type': 'COM'}","{'word': '절차적 프로그래밍', 'start': 0, 'end': 8, 'type': 'COM'}",com:sub_concept
195,알골과 같은 언어가 절차적 프로그래밍 언어의 표준적인 예이다.,"{'word': '절차적 프로그래밍 언어', 'start': 1562, 'end': 1573, 'type': 'COM'}","{'word': '알골', 'start': 1551, 'end': 1552, 'type': 'COM'}",com:sub_concept
196,"알골과 같은 언어가 절차적 프로그래밍 언어의 표준적인 예이다. 그 밖에 포트란, PL/I, 모듈라-2, 에이다, 베이직, C 등이 있다.","{'word': '절차적 프로그래밍 언어', 'start': 1562, 'end': 1573, 'type': 'COM'}","{'word': '포트란', 'start': 1591, 'end': 1593, 'type': 'COM'}",com:sub_concept
197,"알골과 같은 언어가 절차적 프로그래밍 언어의 표준적인 예이다. 그 밖에 포트란, PL/I, 모듈라-2, 에이다, 베이직, C 등이 있다.","{'word': '절차적 프로그래밍 언어', 'start': 1562, 'end': 1573, 'type': 'COM'}","{'word': '에이다', 'start': 1609, 'end': 1611, 'type': 'COM'}",com:sub_concept
198,"절차적 프로그래밍(節次的 프로그래밍, )은 절차지향 프로그래밍 혹은 절차지향적 프로그래밍이라고도 불리는 프로그래밍 패러다임의 일종으로서, 때때로 명령형 프로그래밍과 동의어로 쓰이기도 하지만, 프로시저 호출의 개념을 바탕으로 하고 있는 프로그래밍 패러다임을 의미하기도 한다.","{'word': '절차적 프로그래밍', 'start': 0, 'end': 8, 'type': 'COM'}","{'word': '節次的 프로그래밍', 'start': 10, 'end': 18, 'type': 'COM'}",com:alter_names
199,"프로시저는 루틴, 하위프로그램, 서브루틴, 메서드, 함수(수학적 함수와는 다르고 함수형 프로그래밍에 있는 함수와는 비슷한 의미이다.)라고도 하는데, 간단히 말하여 수행되어야 할 연속적인 계산 과정을 포함하고 있다.","{'word': '프로시저', 'start': 153, 'end': 156, 'type': 'COM'}","{'word': '루틴', 'start': 159, 'end': 160, 'type': 'COM'}",com:alter_names
200,"프로시저는 루틴, 하위프로그램, 서브루틴, 메서드, 함수(수학적 함수와는 다르고 함수형 프로그래밍에 있는 함수와는 비슷한 의미이다.)라고도 하는데, 간단히 말하여 수행되어야 할 연속적인 계산 과정을 포함하고 있다.","{'word': '프로시저', 'start': 153, 'end': 156, 'type': 'COM'}","{'word': '하위프로그램', 'start': 163, 'end': 168, 'type': 'COM'}",com:alter_names
201,"프로시저는 루틴, 하위프로그램, 서브루틴, 메서드, 함수(수학적 함수와는 다르고 함수형 프로그래밍에 있는 함수와는 비슷한 의미이다.)라고도 하는데, 간단히 말하여 수행되어야 할 연속적인 계산 과정을 포함하고 있다.","{'word': '프로시저', 'start': 153, 'end': 156, 'type': 'COM'}","{'word': '함수', 'start': 182, 'end': 183, 'type': 'COM'}",com:alter_names
202,"더 간단하고, 독립적이고, 다시 사용할 수 있기 때문에 프로시저는 프로그램 라이브러리를 포함하여 서로 다른 사람들이나 단체에서 작성한 코드의 조각들을 담을 수 있는 훌륭한 그릇이다.","{'word': '단체', 'start': 1002, 'end': 1003, 'type': 'ORG'}","{'word': '그릇', 'start': 1032, 'end': 1033, 'type': 'POH'}",no_relation
203,크고 복잡한 프로그램을 작성할 때 모듈성은 꼭 필요하다.,"{'word': '프로그램', 'start': 437, 'end': 440, 'type': 'COM'}","{'word': '모듈성', 'start': 449, 'end': 451, 'type': 'POH'}",no_relation
204,모듈성은 프로시저에 어떤 형태의 입력과 출력이 이루어지는지 명확한 규칙을 정하여 구현할 수 있다.,"{'word': '모듈성', 'start': 462, 'end': 464, 'type': 'COM'}","{'word': '출력', 'start': 484, 'end': 485, 'type': 'POH'}",no_relation
205,유효범위(스코프)는 프로시저가 모듈성을 잘 지킬 수 있게 해 준다.,"{'word': '프로시저', 'start': 590, 'end': 593, 'type': 'COM'}","{'word': '유효범위', 'start': 579, 'end': 582, 'type': 'POH'}",no_relation
206,"모듈성이 덜한 프로시저는 빨리 만든 간단한 프로그램에서 사용되기도 하는데 실행환경에서 많은 변수들과 소통하는 경향이 있고, 다른 프로시저가 변수값을 수정할 수 있을지도 모르게 된다.","{'word': '프로시저', 'start': 791, 'end': 794, 'type': 'COM'}","{'word': '변수값', 'start': 861, 'end': 863, 'type': 'POH'}",no_relation
207,여러 변수가 프로그램의 다양한 부분들 사이에서 관계가 있다면 이것은 모듈성을 약하게 한다.,"{'word': '프로그램', 'start': 892, 'end': 895, 'type': 'COM'}","{'word': '모듈성', 'start': 923, 'end': 925, 'type': 'POH'}",no_relation
208,"현재까지 남아있는 대부분의 절차적 프로그래밍 언어는 명령형 프로그래밍 언어이기도 한데, 이것은 실행 환경의 상태(state)로 명시적인 참조를 하기 때문이다.","{'word': '절차적 프로그래밍 언어', 'start': 1053, 'end': 1064, 'type': 'COM'}","{'word': '참조', 'start': 1114, 'end': 1115, 'type': 'POH'}",no_relation
209,"이것은 ""변수""(프로세서 레지스터에 대응될 수도 있다)로부터 시작해서 로고 프로그래밍 언어의 ""거북이"" 위치 같은 것(화면상의 커서부터 시작해서 방바닥 주변에 있는 장치들까지도)까지 어떤 것이든 될 수 있다.","{'word': '프로세서', 'start': 1136, 'end': 1139, 'type': 'COM'}","{'word': '거북이', 'start': 1180, 'end': 1182, 'type': 'POH'}",no_relation
210,"프로시저와 프로시저의 입력과 출력을 다루는 대신에 객체지향 프로그램들은 ""객체""를 다룬다.","{'word': '프로시저', 'start': 1369, 'end': 1372, 'type': 'COM'}","{'word': '""객체""', 'start': 1403, 'end': 1406, 'type': 'POH'}",no_relation
211,연산은 객체에게 내부 프로시저 중에 하나(혹은 상속받은 것)를 수행하라고 요청하는 것으로 이루어지며 이런 방법으로 하여 내부 상태를 다룬다.,"{'word': '프로시저', 'start': 1426, 'end': 1429, 'type': 'COM'}","{'word': '내부 상태', 'start': 1481, 'end': 1485, 'type': 'POH'}",no_relation
212,절차적 프로그래밍 언어들은 절차적 프로그래밍 접근 방식을 따름으로써 프로그래머의 작업을 수월하게 한다.,"{'word': '프로그래밍', 'start': 1497, 'end': 1501, 'type': 'COM'}","{'word': '프로그래머', 'start': 1531, 'end': 1535, 'type': 'PER'}",no_relation
213,"프로그램의 아무 위치에서나 프로시저를 호출할 수 있는데, 다른 프로시저에서도 호출 가능하고 심지어는 자기 자신에서도 호출 가능하다.","{'word': '프로그램', 'start': 273, 'end': 276, 'type': 'COM'}","{'word': '프로시저', 'start': 288, 'end': 291, 'type': 'COM'}",no_relation
214,절차적 프로그래밍은 복잡도가 지나치지 않고 유지보수하기 쉽기 때문에 단순한 순차적 프로그래밍이나 비구조적 프로그래밍보다 여러 상황에서 장점이 많다.,"{'word': '절차적 프로그래밍', 'start': 347, 'end': 355, 'type': 'COM'}","{'word': '순차적 프로그래밍', 'start': 389, 'end': 397, 'type': 'COM'}",no_relation
215,좀 더 최근에 나온 객체지향 프로그래밍을 통하면 좀 더 세련된 형태의 모듈화를 할 수 있다.,"{'word': '객체지향 프로그래밍', 'start': 1322, 'end': 1331, 'type': 'COM'}","{'word': '모듈화', 'start': 1350, 'end': 1352, 'type': 'COM'}",no_relation
216,객체 지향 언어의 시초는 1960년 노위지안 컴퓨팅 센터의 조한 달과 크리스틴이 발표한 시뮬라67이다.,"{'word': '조한 달과 크리스틴', 'start': 390, 'end': 399, 'type': 'PER'}","{'word': '시뮬라67', 'start': 406, 'end': 410, 'type': 'COM'}",per:production
217,1990년대 중반 이후로 각광받고 있는 객체 지향 언어는 자바로 가전 제품에 사용될 소프트웨어의 개발 목적으로 썬 마이크로시스템즈의 제임스 고슬링에 의하여 고안된 언어이다.,"{'word': '제임스 고슬링', 'start': 2292, 'end': 2298, 'type': 'PER'}","{'word': '자바', 'start': 2250, 'end': 2251, 'type': 'COM'}",per:production
218,"1993년 고슬링은 월드 와이드 웹에 자바 언어를 적용할 것을 결정하면서 핫자바라는 웹 브라우저를 개발하였고, 이는 1995년 이후 넷스케이프사 쪽에서 지원을 받게 되었다.","{'word': '고슬링', 'start': 2321, 'end': 2323, 'type': 'PER'}","{'word': '핫자바', 'start': 2356, 'end': 2358, 'type': 'COM'}",per:production
219,브래드 콕스가 개발한 오브젝티브-C는 C++와 마찬가지로 C와 객체 지향 언어를 혼합한 언어이다.,"{'word': '브래드 콕스', 'start': 2511, 'end': 2516, 'type': 'PER'}","{'word': '오브젝티브-C', 'start': 2523, 'end': 2529, 'type': 'COM'}",per:production
220,객체 지향 언어의 시초는 1960년 노위지안 컴퓨팅 센터의 조한 달과 크리스틴이 발표한 시뮬라67이다.,"{'word': '조한 달', 'start': 390, 'end': 393, 'type': 'PER'}","{'word': '크리스틴', 'start': 396, 'end': 399, 'type': 'PER'}",per:colleagues
221,객체 지향 언어로서의 실질적 원조는 제록스 기업의 팰러앨토 연구소에서 앨런 케이의 책임 하에 만들어진 스몰토크이다.,"{'word': '팰러앨토 연구소', 'start': 672, 'end': 679, 'type': 'ORG'}","{'word': '스몰토크', 'start': 701, 'end': 704, 'type': 'COM'}",org:production
222,에이다는 1980년대 초 객체 지향 프로그래밍 언어로 미 국방성에서 개발한 것이다.,"{'word': '미 국방성', 'start': 1202, 'end': 1206, 'type': 'ORG'}","{'word': '에이다', 'start': 1172, 'end': 1174, 'type': 'COM'}",org:production
223,미 국방성은 에이다 개발 전까지 코볼과 포트란을 이용하여 시스템을 개발하였는데 프로젝트 규모가 점점 커져 가면서 그것의 유지와 보수 비용의 문제가 따랐다.,"{'word': '미 국방성', 'start': 1219, 'end': 1223, 'type': 'ORG'}","{'word': '에이다', 'start': 1226, 'end': 1228, 'type': 'COM'}",org:production
224,"미 국방성은 새로운 언어에 대한 정의를 공모하였으며, 여러 업체들이 제시한 언어들을 기준으로 에이다를 정의하였다.","{'word': '미 국방성', 'start': 1371, 'end': 1375, 'type': 'ORG'}","{'word': '에이다', 'start': 1423, 'end': 1425, 'type': 'COM'}",org:production
225,객체 지향 언어로서의 실질적 원조는 제록스 기업의 팰러앨토 연구소에서 앨런 케이의 책임 하에 만들어진 스몰토크이다.,"{'word': '제록스 기업', 'start': 664, 'end': 669, 'type': 'ORG'}","{'word': '팰러앨토 연구소', 'start': 672, 'end': 679, 'type': 'ORG'}",org:members
226,그 중 AT&amp;T의 벨 연구소에서 비야네 스트롭스트룹등에 의해 개발된 C++는 가장 많은 사용자를 확보하고 있는 객체지향 언어다.,"{'word': 'AT&amp;T', 'start': 1931, 'end': 1938, 'type': 'ORG'}","{'word': '벨 연구소', 'start': 1941, 'end': 1945, 'type': 'ORG'}",org:members
227,객체 지향 언어의 시초는 1960년 노위지안 컴퓨팅 센터의 조한 달과 크리스틴이 발표한 시뮬라67이다.,"{'word': '시뮬라67', 'start': 406, 'end': 410, 'type': 'COM'}","{'word': '1960년', 'start': 371, 'end': 375, 'type': 'DAT'}",com:date_of_prod
228,1970년대 말 스몰토크가 만들어질 당시 제록스에서는 3가지 가정을 하고 이 가정에 초점을 맞추어 스몰토크의 문법과 의미를 정의하였다.,"{'word': '스몰토크', 'start': 808, 'end': 811, 'type': 'COM'}","{'word': '1970년대 말', 'start': 799, 'end': 806, 'type': 'DAT'}",com:date_of_prod
229,에이다는 1980년대 초 객체 지향 프로그래밍 언어로 미 국방성에서 개발한 것이다.,"{'word': '에이다', 'start': 1172, 'end': 1174, 'type': 'COM'}","{'word': '1980년대 초', 'start': 1177, 'end': 1184, 'type': 'DAT'}",com:date_of_prod
230,"1993년 고슬링은 월드 와이드 웹에 자바 언어를 적용할 것을 결정하면서 핫자바라는 웹 브라우저를 개발하였고, 이는 1995년 이후 넷스케이프사 쪽에서 지원을 받게 되었다.","{'word': '핫자바라는 웹 브라우저', 'start': 2356, 'end': 2367, 'type': 'COM'}","{'word': '1993년', 'start': 2315, 'end': 2319, 'type': 'DAT'}",com:date_of_prod
231,객체 지향 프로그래밍()은 컴퓨터 프로그래밍의 패러다임 중 하나이다.,"{'word': '컴퓨터 프로그래밍', 'start': 15, 'end': 23, 'type': 'COM'}","{'word': '객체 지향 프로그래밍', 'start': 0, 'end': 10, 'type': 'COM'}",com:sub_concept
232,"시뮬라67이 채택하고 있는 가장 중요한 개념은 클래스의 도입으로서 이 아이디어는 스몰토크, C++ 등에도 사용되었다. 하지만 시뮬라 67의 발표 이후 10여년 간 객체 지향 언어는 전혀 주목을 받지 못하였다.","{'word': '시뮬라67', 'start': 415, 'end': 419, 'type': 'COM'}","{'word': '클래스', 'start': 441, 'end': 443, 'type': 'COM'}",com:sub_concept
233,"초기의 C++는 C에 클래스 개념만 도입된 것에 지나지 않았으나, 중복, 상속, 가상 함수, 추상 클래스, 예외 처리와 같은 다양한 기능이 추가되면서 점차 향상되고 있다.","{'word': 'C++', 'start': 2040, 'end': 2042, 'type': 'COM'}","{'word': '중복', 'start': 2073, 'end': 2074, 'type': 'COM'}",com:sub_concept
234,"초기의 C++는 C에 클래스 개념만 도입된 것에 지나지 않았으나, 중복, 상속, 가상 함수, 추상 클래스, 예외 처리와 같은 다양한 기능이 추가되면서 점차 향상되고 있다.","{'word': 'C++', 'start': 2040, 'end': 2042, 'type': 'COM'}","{'word': '추상 클래스', 'start': 2088, 'end': 2093, 'type': 'COM'}",com:sub_concept
235,"초기의 C++는 C에 클래스 개념만 도입된 것에 지나지 않았으나, 중복, 상속, 가상 함수, 추상 클래스, 예외 처리와 같은 다양한 기능이 추가되면서 점차 향상되고 있다.","{'word': 'C++', 'start': 2040, 'end': 2042, 'type': 'COM'}","{'word': '예외 처리', 'start': 2096, 'end': 2100, 'type': 'COM'}",com:sub_concept
236,"객체 지향 프로그래밍의 특징은 기본적으로 자료 추상화, 상속, 다형 개념, 동적 바인딩 등이 있으며 추가적으로 다중 상속 등의 특징이 존재한다.","{'word': '객체 지향 프로그래밍', 'start': 2606, 'end': 2616, 'type': 'COM'}","{'word': '자료 추상화', 'start': 2629, 'end': 2634, 'type': 'COM'}",com:sub_concept
237,"객체 지향 프로그래밍의 특징은 기본적으로 자료 추상화, 상속, 다형 개념, 동적 바인딩 등이 있으며 추가적으로 다중 상속 등의 특징이 존재한다.","{'word': '객체 지향 프로그래밍', 'start': 2606, 'end': 2616, 'type': 'COM'}","{'word': '상속', 'start': 2637, 'end': 2638, 'type': 'COM'}",com:sub_concept
238,"객체 지향 프로그래밍의 특징은 기본적으로 자료 추상화, 상속, 다형 개념, 동적 바인딩 등이 있으며 추가적으로 다중 상속 등의 특징이 존재한다.","{'word': '객체 지향 프로그래밍', 'start': 2606, 'end': 2616, 'type': 'COM'}","{'word': '동적 바인딩', 'start': 2648, 'end': 2653, 'type': 'COM'}",com:sub_concept
239,"객체 지향 프로그래밍의 특징은 기본적으로 자료 추상화, 상속, 다형 개념, 동적 바인딩 등이 있으며 추가적으로 다중 상속 등의 특징이 존재한다.","{'word': '객체 지향 프로그래밍', 'start': 2606, 'end': 2616, 'type': 'COM'}","{'word': '다중 상속', 'start': 2668, 'end': 2672, 'type': 'COM'}",com:sub_concept
240,"객체 지향 프로그래밍에서 일반적으로 추상 자료형을 클래스, 추상 자료형의 인스턴스를 객체, 추상 자료형에서 정의된 연산을 메소드(함수), 메소드의 호출을 생성자라고 한다.","{'word': '추상 자료형', 'start': 2979, 'end': 2984, 'type': 'COM'}","{'word': '클래스', 'start': 2987, 'end': 2989, 'type': 'COM'}",com:alter_names
241,"객체 지향 프로그래밍에서 일반적으로 추상 자료형을 클래스, 추상 자료형의 인스턴스를 객체, 추상 자료형에서 정의된 연산을 메소드(함수), 메소드의 호출을 생성자라고 한다.","{'word': '추상 자료형의 인스턴스', 'start': 2992, 'end': 3003, 'type': 'COM'}","{'word': '객체', 'start': 3006, 'end': 3007, 'type': 'COM'}",com:alter_names
242,"객체 지향 프로그래밍에서 일반적으로 추상 자료형을 클래스, 추상 자료형의 인스턴스를 객체, 추상 자료형에서 정의된 연산을 메소드(함수), 메소드의 호출을 생성자라고 한다.","{'word': '추상 자료형에서 정의된 연산', 'start': 3010, 'end': 3024, 'type': 'COM'}","{'word': '메소드(함수)', 'start': 3027, 'end': 3033, 'type': 'COM'}",com:alter_names
243,"객체 지향 프로그래밍에서 일반적으로 추상 자료형을 클래스, 추상 자료형의 인스턴스를 객체, 추상 자료형에서 정의된 연산을 메소드(함수), 메소드의 호출을 생성자라고 한다.","{'word': '메소드의 호출', 'start': 3036, 'end': 3042, 'type': 'COM'}","{'word': '생성자', 'start': 3045, 'end': 3047, 'type': 'COM'}",com:alter_names
244,미 국방성은 에이다 개발 전까지 코볼과 포트란을 이용하여 시스템을 개발하였는데 프로젝트 규모가 점점 커져 가면서 그것의 유지와 보수 비용의 문제가 따랐다.,"{'word': '시스템', 'start': 1251, 'end': 1253, 'type': 'COM'}","{'word': '코볼과 포트란', 'start': 1237, 'end': 1243, 'type': 'COM'}",com:made_of
245,그 당시에는 파스칼이 인기가 좋아서 에이다의 문법은 기본적으로 파스칼의 문법을 기반으로 하였다.,"{'word': '에이다의 문법', 'start': 1455, 'end': 1461, 'type': 'COM'}","{'word': '파스칼의 문법', 'start': 1470, 'end': 1476, 'type': 'COM'}",com:prior_tech
246,C++는 C를 기반으로 하기 때문에 많은 프로그래머들의 인기를 받고 있지만 그로 인하여 객체 지향성을 제대로 반영하지 못하고 있다는 비난을 받기도 한다.,"{'word': 'C++', 'start': 2132, 'end': 2134, 'type': 'COM'}","{'word': 'C', 'start': 2137, 'end': 2137, 'type': 'COM'}",com:prior_tech
247,사람이 말로 표현 가능한 모든 것을 객체라 할 수 있다.,"{'word': '사람', 'start': 2769, 'end': 2770, 'type': 'PER'}","{'word': '객체', 'start': 2789, 'end': 2790, 'type': 'POH'}",no_relation
248,현재 많은 컴퓨터 사용자들은 그들의 응용 프로그램을 스스로 개발하지 않는다. 이러한 점 때문에 스몰토크의 순수성과 독창성에 비하여 크게 성공하진 못하였다.,"{'word': '컴퓨터 사용자', 'start': 1091, 'end': 1097, 'type': 'PER'}","{'word': '스몰토크', 'start': 1138, 'end': 1141, 'type': 'COM'}",no_relation
